hierarchyId	pCFID	name	verb	object	filePath
3.5.3.13	11790	Submit/present bid/proposal/quote to customer	Submit/present	Bid/proposal/quote To Customer	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11790-SubmitPresentBidProposalQuoteToCustomer.mdx
3.5.3.14	20018	Revise bid/proposal/quote	Revise	Bid/proposal/quote	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/20018-ReviseBidProposalQuote.mdx
3.5.3.15	11793	Manage notification outcome	Manage	Notification Outcome	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.3-DevelopAndManageSalesProposalsBidsAndQuotes/11793-ManageNotificationOutcome.mdx
3.5.4	10185	Manage sales orders	Manage	Sales Orders	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/index.mdx
3.5.4.1	10194	Accept and validate sales orders	Accept	And Validate Sales Orders	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10194-AcceptAndValidateSalesOrders.mdx
3.5.4.2	10195	Collect and maintain account information	Collect	And Maintain Account Information	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/index.mdx
3.5.4.2.1	10201	Administer key account details	Administer	Key Account Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10201-AdministerKeyAccountDetails.mdx
3.5.4.2.2	10202	Retrieve full customer details	Retrieve	Full Customer Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10202-RetrieveFullCustomerDetails.mdx
3.5.4.2.3	10203	Modify involved party details	Modify	Involved Party Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10203-ModifyInvolvedPartyDetails.mdx
3.5.4.2.4	10204	Record address details	Record	Address Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10204-RecordAddressDetails.mdx
3.5.4.2.5	10205	Record contact details	Record	Contact Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10205-RecordContactDetails.mdx
3.5.4.2.6	10206	Record key customer communication profile details	Record	Key Customer Communication Profile Details	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10206-RecordKeyCustomerCommunicationProfileDetails.mdx
3.5.4.2.7	10207	Review involved party information	Review	Involved Party Information	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10207-ReviewInvolvedPartyInformation.mdx
3.5.4.2.8	10208	Terminate involved party information	Terminate	Involved Party Information	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/3.5.4.2-CollectAndMaintainAccountInformation/10208-TerminateInvolvedPartyInformation.mdx
3.5.4.3	10196	Determine availability	Determine	Availability	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10196-DetermineAvailability.mdx
3.5.4.4	10197	Determine fulfillment process	Determine	Fulfillment Process	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10197-DetermineFulfillmentProcess.mdx
3.5.4.5	10198	Enter orders into system	Enter	Orders Into System	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10198-EnterOrdersIntoSystem.mdx
3.5.4.6	17404	Identify/perform cross-sell/up-sell activity	Identify/perform	Cross-sell/up-sell Activity	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/17404-IdentifyPerformCrossSellUpSellActivity.mdx
3.5.4.7	10199	Process back orders and updates	Process	Back Orders And Updates	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10199-ProcessBackOrdersAndUpdates.mdx
3.5.4.8	10200	Handle sales order inquiries including post-order fulfillment transactions	Handle	Sales Order Inquiries Including Post-order Fulfillment Transactions	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/10200-HandleSalesOrderInquiriesIncludingPostOrderFulfillmentTransactions.mdx
3.5.4.9	11518	Provide product tracking	Provide	Product Tracking	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/11518-ProvideProductTracking.mdx
3.5.4.10	11519	Assess order performance	Assess	Order Performance	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/11519-AssessOrderPerformance.mdx
3.5.4.11	11520	Evaluate sales results	Evaluate	Sales Results	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.4-ManageSalesOrders/11520-EvaluateSalesResults.mdx
3.5.5	10187	Manage sales partners and alliances	Manage	Sales Partners And Alliances	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/index.mdx
3.5.5.1	10211	Provide sales and product/service training to sales partners/alliances	Provide	Sales And Product/service Training To Sales Partners/alliances	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/3.5.5.1-ProvideSalesAndProductServiceTrainingToSalesPartnersAlliances/index.mdx
3.5.5.1.1	20019	Provide certification enablement training	Provide	Certification Enablement Training	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/3.5.5.1-ProvideSalesAndProductServiceTrainingToSalesPartnersAlliances/20019-ProvideCertificationEnablementTraining.mdx
3.5.5.1.2	20020	Manage certifications and skills	Manage	Certifications And Skills	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/3.5.5.1-ProvideSalesAndProductServiceTrainingToSalesPartnersAlliances/20020-ManageCertificationsAndSkills.mdx
3.5.5.1.3	20021	Provide support to partners/alliances	Provide	Support To Partners/alliances	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/3.5.5.1-ProvideSalesAndProductServiceTrainingToSalesPartnersAlliances/20021-ProvideSupportToPartnersAlliances.mdx
3.5.5.1.4	18641	Provide marketing materials to sales partners/alliances	Provide	Marketing Materials To Sales Partners/alliances	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/3.5.5.1-ProvideSalesAndProductServiceTrainingToSalesPartnersAlliances/18641-ProvideMarketingMaterialsToSalesPartnersAlliances.mdx
3.5.5.2	10214	Evaluate partner/alliance results	Evaluate	Partner/alliance Results	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.5-ManageSalesPartnersAndAlliances/10214-EvaluatePartnerAllianceResults.mdx
3.5.6	11511	Assist in store operations	Assist	In Store Operations	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.6-AssistInStoreOperations/index.mdx
3.5.6.1	11512	Perform inventory management	Perform	Inventory Management	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.6-AssistInStoreOperations/11512-PerformInventoryManagement.mdx
3.5.6.2	11515	Review product placement	Review	Product Placement	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.6-AssistInStoreOperations/11515-ReviewProductPlacement.mdx
3.5.6.3	11517	Manage in-store POP (Point of Purchase) merchandising	Manage	In-store POP (Point Of Purchase) Merchandising	03-MarketAndSellProductsAndServices/3.5-DevelopAndManageSalesPlans/3.5.6-AssistInStoreOperations/11517-ManageInStorePopPointOfPurchaseMerchandising.mdx
